customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
1389,Reina,Drever,Female,27,1962-05-14,Missing,Health,Affluent Customer,N,No,15.0,59
1390,Christyna,Feldberg,Female,74,2000-01-25,Accounting Assistant I,Retail,High Net Worth,N,Yes,1.0,21
1391,Winni,Cana,Female,62,1976-08-05,Marketing Assistant,Retail,High Net Worth,N,No,12.0,44
1392,Marris,Waison,Female,28,2000-01-15,Human Resources Manager,Financial Services,Mass Customer,N,No,1.0,21
1393,Adria,MacRorie,Female,96,1976-03-10,Missing,Manufacturing,Mass Customer,N,No,20.0,45
1394,Freemon,Perago,Male,50,1978-01-27,Missing,Health,Mass Customer,N,Yes,8.0,43
1395,Jandy,Pennazzi,Female,83,1957-12-23,VP Product Management,Missing,High Net Worth,N,Yes,16.0,63
1396,Sinclair,Melonby,Male,20,1987-10-07,Cost Accountant,Financial Services,Mass Customer,N,No,18.0,33
1397,Dimitri,Durie,Male,29,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,42
1398,Anderea,Pulteneye,Female,11,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,17.0,54
1399,Kaye,Clulow,Female,84,1967-09-08,Staff Scientist,Manufacturing,Mass Customer,N,No,15.0,53
1400,Rikki,Eytel,Female,51,1982-05-23,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7.0,38
1401,Ashien,Winspare,Female,68,1978-09-30,Missing,Financial Services,High Net Worth,N,No,10.0,42
1402,Hillier,Andraud,Male,58,2001-12-08,Assistant Professor,Telecommunications,Mass Customer,N,No,1.0,19
1403,Germana,McFadin,Female,18,1980-12-01,Geologist II,Retail,Mass Customer,N,No,16.0,40
1404,Emmott,Mercik,Male,78,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14.0,63
1405,Kylie,Spriggin,Female,52,1958-04-05,VP Product Management,Manufacturing,High Net Worth,N,Yes,11.0,63
1406,Georges,Tilne,Male,3,1970-05-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,17.0,51
1407,Tamarah,Sobtka,Female,43,1980-10-04,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9.0,40
1408,Kendricks,Plastow,Male,14,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,4.0,23
1409,Tiffi,Hartless,Female,69,1996-05-07,Help Desk Technician,Missing,Mass Customer,N,No,4.0,25
1410,Althea,Macvey,Female,10,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,6.0,24
1411,Katrina,Coltart,Female,24,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,5.0,27
1412,Antonetta,Dumbrall,Female,20,1991-09-04,Tax Accountant,Missing,Mass Customer,N,Yes,4.0,29
1413,Vi,Lauga,Female,47,1998-04-24,Administrative Assistant II,Financial Services,Mass Customer,N,No,3.0,23
1414,Allison,Clowton,Female,57,1980-02-29,Help Desk Technician,Retail,Mass Customer,N,Yes,10.0,41
1415,Merilyn,Dikle,Female,68,1998-12-14,Executive Secretary,Property,High Net Worth,N,Yes,3.0,22
1416,Fraze,Face,Male,90,1967-04-30,Assistant Manager,Missing,High Net Worth,N,Yes,5.0,54
1417,Micki,Russel,Female,12,1959-11-14,Missing,Manufacturing,High Net Worth,N,Yes,20.0,61
1418,Valaria,Hugh,Female,80,1976-11-29,Senior Sales Associate,IT,Affluent Customer,N,Yes,21.0,44
1419,Roddy,Ollerton,Male,5,1967-01-11,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4.0,54
1420,Minni,Hanner,Female,14,1959-10-12,Dental Hygienist,Health,Mass Customer,N,No,11.0,61
1421,Mallorie,Gouth,Female,74,1956-04-14,Senior Editor,Property,Mass Customer,N,No,20.0,65
1422,Georgy,Rickwood,Male,31,1972-03-13,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16.0,49
1423,Tiphanie,Klossek,Female,51,1959-06-17,Project Manager,Manufacturing,Mass Customer,N,No,19.0,61
1424,Allin,Arbuckel,Male,56,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Yes,14.0,46
1425,Chrisy,Sivess,Male,20,1986-07-06,General Manager,Retail,High Net Worth,N,Yes,11.0,34
1426,Allyn,Carswell,Female,72,1956-08-23,Financial Advisor,Financial Services,Mass Customer,N,No,17.0,64
1427,Jodie,Juett,Male,14,1993-12-09,Environmental Specialist,Financial Services,High Net Worth,N,No,8.0,27
1428,Morissa,Ozintsev,Female,93,1998-11-15,Sales Representative,Retail,High Net Worth,N,No,1.0,22
1429,Dante,Jikylls,Male,94,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,12.0,40
1430,Kalli,Pigeram,Female,86,1999-07-24,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3.0,21
1431,Derek,Malafe,Male,29,1975-05-13,Sales Associate,Financial Services,Affluent Customer,N,Yes,17.0,46
1432,Hiram,Kittiman,Male,70,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,Yes,2.0,22
1433,Marya,Szwandt,Female,15,1958-09-25,Account Coordinator,IT,Mass Customer,N,No,20.0,62
1434,Craig,Guswell,Male,42,1973-08-14,Statistician I,Property,High Net Worth,N,No,9.0,47
1435,Derek,Podmore,Male,96,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19.0,53
1436,Tonnie,Andryunin,Male,40,1999-10-29,General Manager,Missing,Affluent Customer,N,No,3.0,21
1437,Gearalt,Challis,Male,35,1974-09-12,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20.0,46
1438,Winifred,MacRonald,Female,27,1975-11-01,Social Worker,Health,Mass Customer,N,Yes,14.0,45
1439,Leupold,Detoc,Male,97,1965-07-28,GIS Technical Architect,Retail,Mass Customer,N,No,19.0,55
1440,Consuela,O'Logan,Female,19,1965-11-22,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12.0,55
1441,Renae,Burns,Female,23,1977-03-07,Missing,Manufacturing,Affluent Customer,N,No,5.0,44
1442,Mylo,Norrie,Male,1,1963-03-07,Missing,Manufacturing,Affluent Customer,N,No,17.0,58
1443,Angela,Mowles,Female,47,1986-07-25,Missing,Financial Services,Affluent Customer,N,Yes,22.0,34
1444,Claudian,Ruos,Male,97,1975-04-14,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8.0,46
1445,Bettine,Yoselevitch,Female,57,1973-03-29,Web Designer II,IT,Affluent Customer,N,No,18.0,48
1446,Gabriello,Nell,Male,51,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,17.0,34
1447,Renaldo,Maudsley,Male,29,1996-06-16,Civil Engineer,Manufacturing,Mass Customer,N,No,4.0,24
1448,Hinze,Bullent,Male,40,1988-08-09,VP Product Management,Property,Mass Customer,N,No,20.0,32
1449,Ashly,Abramamovh,Female,38,1967-08-26,Staff Accountant IV,Missing,High Net Worth,N,No,4.0,53
1450,Floris,Dunkerley,Female,23,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,57
1451,Courtney,Meas,Female,32,1977-02-01,Junior Executive,Argiculture,Mass Customer,N,Yes,16.0,44
1452,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,No,20.0,65
1453,Ahmed,None,Male,54,1977-07-30,Computer Systems Analyst I,Health,High Net Worth,N,No,13.0,43
1454,Caesar,Wattam,Male,4,1979-04-07,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3.0,42
1455,Cleo,None,Female,2,1992-07-26,Software Engineer I,Property,Affluent Customer,N,No,8.0,28
1456,Berkie,Croall,Male,97,1964-12-11,Health Coach II,Property,Mass Customer,N,Yes,6.0,56
1457,Leonore,Slixby,Female,99,1978-08-20,Speech Pathologist,Missing,Affluent Customer,N,Yes,12.0,42
1458,Ashley,Behneke,Male,40,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,N,No,11.0,64
1459,Haydon,Berkery,Male,89,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4.0,22
1460,Morley,Shutt,Male,92,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0,47
1461,Earl,Skeels,Male,71,1957-01-04,Missing,Retail,Mass Customer,N,Yes,9.0,64
1462,Omero,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,25
1463,Willie,Landsberg,Male,53,1965-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,18.0,56
1464,Mac,Leguay,Male,20,1984-10-03,Office Assistant II,Missing,Affluent Customer,N,Yes,10.0,36
1465,Wilona,Osgood,Female,53,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5.0,50
1466,Cyndia,Gull,Female,62,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,2.0,23
1467,Alysia,Cantrill,Female,1,1975-12-16,Missing,Manufacturing,Mass Customer,N,Yes,6.0,45
1468,Adaline,Hayles,Female,37,1978-01-10,Financial Advisor,Financial Services,Mass Customer,N,No,22.0,43
1469,Shermy,None,Male,77,1957-06-29,Financial Advisor,Financial Services,Affluent Customer,N,Yes,14.0,63
1470,Albie,Pach,Male,62,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,25
1471,Berri,Farr,Female,88,1978-02-24,Missing,Financial Services,Mass Customer,N,No,15.0,43
1472,Demeter,Robbeke,Female,3,1964-03-03,Environmental Specialist,Financial Services,Mass Customer,N,No,17.0,57
1473,Darrick,Feake,Male,49,1960-04-21,VP Product Management,Missing,Mass Customer,N,Yes,20.0,61
1474,Farley,Rosen,Male,54,1986-05-27,Structural Analysis Engineer,Health,Mass Customer,N,Yes,21.0,34
1475,Aristotle,Jess,Male,41,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,Yes,7.0,35
1476,Vaughn,Browse,Male,25,1986-11-21,Structural Analysis Engineer,Missing,Affluent Customer,N,Yes,20.0,34
1478,Fulton,Blayney,Male,40,1992-12-05,VP Quality Control,Financial Services,High Net Worth,N,No,9.0,28
1479,Avrom,Clougher,Male,25,1977-10-20,Help Desk Technician,Argiculture,Mass Customer,N,No,21.0,43
1480,Bird,Diess,Female,83,1995-05-21,Legal Assistant,Missing,High Net Worth,N,Yes,5.0,25
1481,Ellissa,Stanney,Female,93,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0,44
1482,Georas,Niesel,Male,29,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,12.0,42
1483,Beth,Daile,Female,55,1971-12-11,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14.0,49
1484,Willette,Boodell,Female,26,1986-03-05,Administrative Assistant IV,Missing,Mass Customer,N,No,18.0,35
1485,Meredeth,Luck,Male,50,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,6.0,51
1486,Dag,Landell,Male,14,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,N,No,10.0,42
1487,Kaela,Soppett,Female,58,1979-05-23,Web Designer IV,Missing,Affluent Customer,N,Yes,5.0,41
1488,Donnamarie,Andrieu,Female,82,1986-09-30,Assistant Manager,Missing,Mass Customer,N,Yes,17.0,34
1489,Mead,Wollard,Male,17,1993-05-13,Teacher,Health,Mass Customer,N,No,4.0,28
1490,Lusa,Hargerie,Female,36,1970-01-03,Cost Accountant,Financial Services,Mass Customer,N,Yes,6.0,51
1491,Agneta,Swiggs,Female,96,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,Yes,4.0,23
1492,Cordey,Tomik,Female,51,1980-01-11,Media Manager I,Missing,Mass Customer,N,No,7.0,41
1493,Lisabeth,Fundell,Female,51,1987-08-12,Engineer II,Argiculture,High Net Worth,N,No,22.0,33
1494,Levon,Parlor,Male,46,1986-11-03,Geologist I,Missing,Mass Customer,N,Yes,7.0,34
1495,Charmion,Dobsons,Female,4,1989-08-14,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8.0,31
1496,Cordie,Disbrow,Female,22,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,No,3.0,23
1497,Karole,Grinin,Female,70,1973-11-08,Marketing Assistant,Retail,High Net Worth,N,No,14.0,47
1498,Janot,McGougan,Female,84,1989-09-27,Nurse,Missing,Affluent Customer,N,Yes,13.0,31
1499,Patton,Wrey,Male,88,1973-08-18,Design Engineer,Manufacturing,Mass Customer,N,Yes,11.0,47
1500,Bellina,Bradberry,Female,82,1960-01-24,Missing,Missing,Mass Customer,N,No,9.0,61
1501,Shelby,Trayhorn,Female,74,1973-07-31,Account Executive,Property,Mass Customer,N,Yes,14.0,47
1502,Margalit,Handrick,Female,52,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,11.0,31
1503,Del,Scullin,Female,1,1968-02-25,Media Manager III,Missing,Affluent Customer,N,No,6.0,53
1504,Coop,Corneck,Male,98,1975-01-03,Data Coordiator,Property,Affluent Customer,N,Yes,13.0,46
1505,Cristian,Trounce,Male,90,1993-10-21,Recruiting Manager,Financial Services,Mass Customer,N,No,3.0,27
1506,Andonis,Cochrane,Male,21,1958-02-21,Missing,Property,Mass Customer,N,No,17.0,63
1507,Holmes,Benkin,Male,97,1977-11-10,Missing,Manufacturing,High Net Worth,N,Yes,22.0,43
1508,Orv,Milland,Male,80,1986-08-28,Clinical Specialist,Health,Affluent Customer,N,Yes,11.0,34
1510,Timmie,Chitty,Male,94,1959-02-05,Actuary,Financial Services,Mass Customer,N,No,18.0,62
1511,Yves,Trehearne,Male,97,1990-07-08,Internal Auditor,Financial Services,Mass Customer,N,No,4.0,30
1512,Chandler,None,Male,89,1979-04-10,Teacher,Missing,High Net Worth,N,No,4.0,42
1513,Wendel,Cator,Male,13,1970-06-05,Quality Engineer,Missing,Affluent Customer,N,Yes,16.0,50
1514,Pren,Brangan,Male,15,1962-01-16,Professor,Missing,Mass Customer,N,No,14.0,59
1515,Dietrich,Escott,Male,80,1990-08-19,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2.0,30
1516,Ham,Pietrusiak,Male,6,1967-07-12,VP Sales,IT,Affluent Customer,N,No,19.0,53
1517,Murdoch,Twort,Male,90,1987-09-15,Operator,IT,Affluent Customer,N,No,12.0,33
1518,Dallon,Greatreax,Male,66,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,18.0,50
1519,Marwin,Jeyness,Male,35,2001-11-30,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1.0,19
1520,Dillie,Wilstead,Male,95,1965-11-18,Missing,Retail,Mass Customer,N,No,19.0,55
1521,Pernell,Duffett,Male,49,1995-11-13,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22.0,25
1522,Hubie,Thunnerclef,Male,57,1994-06-13,Paralegal,Financial Services,Mass Customer,N,No,7.0,26
1523,Brnaba,Dighton,Male,78,1959-09-06,Product Engineer,Financial Services,Mass Customer,N,Yes,17.0,61
1524,Bonni,Drakers,Female,7,1975-04-29,Administrative Officer,Financial Services,Mass Customer,N,Yes,16.0,46
1525,Philis,Whittam,Female,43,1966-07-15,Database Administrator III,Financial Services,High Net Worth,N,No,5.0,54
1526,Charlie,MacKibbon,Male,50,1964-11-07,Editor,Manufacturing,Mass Customer,N,Yes,19.0,56
1527,Gerek,Chape,Male,23,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,2.0,23
1528,Ranee,Henriksson,Female,78,1984-01-01,Missing,Manufacturing,High Net Worth,N,No,3.0,37
1529,Tansy,Beltzner,Female,0,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,5.0,34
1530,Alexandr,Maylard,Male,89,1976-01-12,Pharmacist,Health,Mass Customer,N,Yes,9.0,45
1531,Evaleen,Pusey,Female,20,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13.0,55
1532,Marty,Wiggall,Female,27,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,10.0,48
1533,Sonia,Rous,Female,59,1977-07-02,Social Worker,Health,Affluent Customer,N,Yes,8.0,43
1534,Rosabelle,Hollington,Female,74,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4.0,22
1535,Emanuel,Baukham,Male,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3.0,24
1536,Tiffany,Fanshaw,Female,28,1979-10-04,Software Consultant,Financial Services,Affluent Customer,N,Yes,15.0,41
1537,Andres,Beranek,Male,23,1969-11-17,Librarian,Entertainment,Mass Customer,N,No,10.0,51
1538,Ahmed,Edmondson,Male,74,1989-04-22,Pharmacist,Health,High Net Worth,N,Yes,12.0,32
1539,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,43
1540,Ilene,Agett,Female,53,1962-03-17,Mechanical Systems Engineer,Property,Mass Customer,N,Yes,19.0,59
1541,Dynah,Grimes,Female,7,1954-12-28,Structural Engineer,Argiculture,Mass Customer,N,Yes,13.0,66
1542,Sanders,Fernyhough,Male,56,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,12.0,42
1543,Michaela,Andrasch,Female,25,1993-10-13,Database Administrator III,Missing,High Net Worth,N,No,9.0,27
1544,Keane,Moneypenny,Male,75,1963-08-22,Dental Hygienist,Health,Affluent Customer,N,Yes,11.0,57
1545,Carver,Saturley,Male,34,1977-09-06,Associate Professor,Health,Mass Customer,N,Yes,15.0,43
1546,Natalya,Moscone,Female,22,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8.0,64
1547,Chiquita,Billyard,Female,82,1990-02-26,Account Coordinator,Missing,Mass Customer,N,Yes,12.0,31
1548,Perla,Cortnay,Female,70,1995-02-03,Missing,Manufacturing,Mass Customer,N,Yes,2.0,26
1549,Vikki,Tett,Female,87,1997-08-06,Missing,Financial Services,Affluent Customer,N,Yes,4.0,23
1550,Nell,MacCafferky,Female,3,1986-09-12,Programmer Analyst II,IT,Mass Customer,N,Yes,12.0,34
1551,Joell,Balfe,Female,37,1975-05-30,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,17.0,45
1552,Cully,Mangeon,Male,80,1988-06-06,Research Associate,Entertainment,Mass Customer,N,Yes,8.0,32
1553,Vanna,Matts,Female,68,1956-05-31,Administrative Assistant IV,Retail,High Net Worth,N,No,7.0,64
1554,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,26
1555,Marcello,Spenclay,Male,60,1962-08-19,Tax Accountant,Health,High Net Worth,N,No,15.0,58
1556,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,Yes,6.0,35
1557,Efren,Castanos,Male,64,1975-08-14,Speech Pathologist,Financial Services,Mass Customer,N,No,6.0,45
1558,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,30
1559,Hilton,Gladwell,Male,63,1975-10-14,Missing,Health,High Net Worth,N,Yes,12.0,45
1560,Tymon,Blackstone,Male,14,1973-01-12,Missing,Retail,Mass Customer,N,No,5.0,48
1561,Clemens,Rawll,Male,47,1975-03-14,Graphic Designer,Manufacturing,Mass Customer,N,Yes,14.0,46
1562,Elset,Biasio,Female,29,1984-07-11,Staff Scientist,Missing,Affluent Customer,N,Yes,3.0,36
1563,Crosby,Claeskens,Male,39,1992-03-10,Account Representative IV,Property,Mass Customer,N,No,9.0,29
1564,Sascha,Tander,Female,42,1964-02-27,Geologist III,Retail,Mass Customer,N,No,16.0,57
1565,Jay,Janiszewski,Male,71,1953-08-17,Sales Representative,Retail,High Net Worth,N,Yes,11.0,67
1566,Stavros,Goodinson,Male,95,1962-01-03,Executive Secretary,Argiculture,Mass Customer,N,No,17.0,59
1567,Florri,Ramsdell,Female,18,1971-12-16,Teacher,Missing,Mass Customer,N,No,16.0,49
1568,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,40
1569,Dave,Mews,Male,87,1987-06-03,Structural Analysis Engineer,Missing,Mass Customer,N,No,8.0,33
1570,Phil,Dodle,Female,70,1995-11-20,Staff Accountant III,Entertainment,Mass Customer,N,No,17.0,25
1571,Tadeas,McUre,Male,19,1980-09-08,Clinical Specialist,Health,Mass Customer,N,Yes,22.0,40
1572,Tam,Jahner,Male,51,1957-07-26,Recruiting Manager,Financial Services,High Net Worth,N,Yes,16.0,63
1573,Aurea,Reubens,Female,48,1994-07-05,Web Designer I,Property,Mass Customer,N,Yes,4.0,26
1574,Werner,Wall,Male,16,1995-11-15,Database Administrator I,Missing,Affluent Customer,N,Yes,2.0,25
1575,Phaidra,Jindacek,Female,82,1989-03-13,Design Engineer,Retail,Mass Customer,N,No,17.0,32
1576,Reube,Roscrigg,Male,77,1985-11-10,VP Marketing,Financial Services,Mass Customer,N,No,20.0,35
1577,Diannne,Teager,Female,87,1976-09-08,Automation Specialist I,Manufacturing,High Net Worth,N,No,10.0,44
1578,Andreas,Bazely,Male,60,1978-04-14,Missing,Health,High Net Worth,N,Yes,11.0,43
1579,Madelaine,Siegertsz,Female,40,1978-01-27,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,17.0,43
1580,Laird,Prover,Male,23,1981-06-21,Associate Professor,Retail,High Net Worth,N,No,5.0,39
1581,Melessa,Delyth,Female,26,1974-04-13,Recruiter,Argiculture,Mass Customer,N,No,13.0,47
1582,Francesco,Wasson,Male,32,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,4.0,43
1584,Susanetta,None,Female,93,1992-04-27,Legal Assistant,Manufacturing,Mass Customer,N,No,9.0,29
1585,Stillman,Sackur,Male,87,1961-04-07,Pharmacist,Health,Mass Customer,N,Yes,5.0,60
1586,Madelena,Risson,Female,47,1985-12-27,Physical Therapy Assistant,Manufacturing,High Net Worth,N,No,15.0,35
1587,Kevan,Laminman,Male,17,1986-08-16,Software Test Engineer III,Entertainment,Affluent Customer,N,Yes,12.0,34
1588,Dukey,McCrie,Male,24,1983-01-28,Administrative Officer,IT,High Net Worth,N,Yes,7.0,38
1589,Walker,Bartalot,Male,83,1989-07-08,Human Resources Manager,Health,Mass Customer,N,Yes,4.0,31
1590,Crystie,Fontanet,Female,8,1965-12-09,Assistant Manager,Retail,Mass Customer,N,No,14.0,55
1591,Fonz,Jankin,Male,4,1976-09-14,Operator,Manufacturing,Mass Customer,N,Yes,14.0,44
1592,Thorin,Klagges,Male,21,1986-08-04,Software Test Engineer III,Missing,Mass Customer,N,Yes,14.0,34
1593,Tommy,Kupisz,Female,69,1979-10-11,Tax Accountant,IT,Mass Customer,N,No,17.0,41
1594,Rolando,Amyes,Male,62,1981-11-26,Human Resources Manager,Property,Mass Customer,N,No,7.0,39
1595,Kora,Paoli,Female,15,1976-02-21,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11.0,45
1596,Vinnie,Sails,Male,2,1969-07-01,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,51
1597,Jeffry,Slowly,Male,93,1977-02-01,Nurse Practicioner,Retail,Affluent Customer,N,No,14.0,44
1598,Guendolen,Betterton,Female,87,1973-12-02,Safety Technician III,Missing,Mass Customer,N,No,11.0,47
1599,Ozzy,Silver,Male,65,1999-11-24,Missing,Missing,Affluent Customer,N,No,1.0,21
1600,Priscella,Stathers,Female,20,1985-05-21,Senior Financial Analyst,Financial Services,High Net Worth,N,No,2.0,35
1601,Nita,McCarthy,Female,45,1993-02-11,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1.0,28
1602,Shamus,Dennerly,Male,68,1979-01-09,Professor,Retail,Mass Customer,N,No,15.0,42
1603,Osgood,Emerine,Male,89,1988-11-20,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20.0,32
1604,Natale,Duinbleton,Male,51,1960-04-11,Missing,Financial Services,High Net Worth,N,No,20.0,61
1605,Latrena,Ker,Female,72,1988-03-01,Missing,Missing,Affluent Customer,N,No,9.0,33
1606,Shayne,Ellesworthe,Female,93,1980-11-25,Environmental Specialist,Missing,Affluent Customer,N,Yes,9.0,40
